Food_Code,Raw_Data
M014,"Egg, quial, whole, raw 1 0.15 0.11 0.12 0.93 0.17 18.82 54.86"
M015,"Egg, quial, whole, boiled 1 0.11 0.08 0.15 0.81 0.15 16.53 51.72"
N001,"Chicken, poultry, leg, skinless 4 0.17±0.04 0.13±0.02 5.60±0.96 1.28±0.24 0.33±0.01 4.58±0.71 7.47±0.19"
N002,"Chicken, poultry, thigh, skinless 6 0.13±0.01 0.10±0.01 5.62±1.05 1.06±0.46 0.38±0.07 3.86±0.74 9.00±0.62"
N003,"Chicken, poultry, breast, skinless 5 0.10±0.04 0.06±0.01 8.06±0.87 1.15±0.18 0.53±0.05 4.11±0.49 10.44±0.55"
N004,"Chicken, poultry, wing, skinless 5 0.08±0.02 0.07±0.01 6.66±1.00 1.28±0.14 0.39±0.06 3.61±0.55 7.87±0.45"
N005,"Poultry, chicken, liver 1 0.28 0.20 4.44 6.39 0.92 4.07 1032"
N006,"Poultry, chicken, gizzard 1 0.01 0.11 2.87 0.70 0.14 5.12 8.72"
N007,"Country hen, leg, with skin 1 0.17 0.10 2.44 0.73 0.36 4.60 8.10"
N008,"Country hen, thigh, with skin 1 0.11 0.13 3.62 0.89 0.42 2.91 10.42"
N009,"Country hen, breast, with skin 1 0.11 0.04 5.62 0.81 0.59 3.06 12.98"
N010,"Country hen, wing, with skin 1 0.07 0.03 3.19 0.85 0.43 5.13 9.19"
N011,"Duck, meat, with skin 1 0.22 0.13 2.24 0.74 0.31 4.27 27.98"
N012,"Emu, meat, skinless 1 0.10 0.17 3.26 2.21 0.35 NA 7.07"
N013,"Guinea fowl, meat, with skin 1 0.02 0.18 3.64 0.71 0.58 NA 5.69"
N014,"Pigeon, meat, with skin 1 0.18 0.39 3.45 0.79 0.48 NA 8.41"
N015,"Quail, meat, skinless 1 0.05 0.24 4.69 0.81 0.56 NA 9.33"
N016,"Turkey, leg, with skin 1 0.05 0.11 4.92 1.59 0.48 NA 8.55"
N017,"Turkey, thigh, with skin 1 0.04 0.12 1.94 1.54 0.51 NA 10.91"
N018,"Turkey, breast, with skin 1 0.06 0.10 4.49 1.53 0.56 NA 14.67"
N019,"Turkey, wing, with skin 1 0.03 0.09 4.38 1.36 0.45 NA 10.41"
O001,"Goat, shoulder 6 0.07±0.01 0.17±0.01 5.14±0.56 1.07±0.10 0.26±0.03 2.08±0.44"
O002,"Goat, chops 6 0.05±0.01 0.13±0.01 5.51±0.57 0.98±0.09 0.30±0.02 1.53±0.10"
O003,"Goat, legs 6 0.07±0.01 0.15±0.04 5.15±0.36 0.99±0.04 0.31±0.02 2.25±0.59"
O004,"Goat, brain 5 0.13±0.02 0.17±0.02 2.04±0.19 1.52±0.42 0.28±0.04 1.30±0.18"
O005,"Goat, tongue 4 0.14±0.00 0.22±0.03 3.04±0.24 0.88±0.06 0.17±0.04 2.54±0.18"
O006,"Goat, lungs 4 0.08±0.01 0.32±0.02 2.79±0.15 0.83±0.11 0.14±0.03 1.80±0.44"
O007,"Goat, heart 5 0.36±0.02 0.33±0.05 5.97±0.25 1.72±0.20 0.23±0.08 1.63±0.38"
O008,"Goat, liver 6 0.20±0.04 0.37±0.04 12.88±0.44 7.01±0.11 0.65±0.27 178±34.9"
O009,"Goat, tripe 5 0.02±0.01 0.10±0.01 0.81±0.14 0.21±0.03 0.20±0.05 2.36±0.30"
O010,"Goat, spleen 4 0.06±0.01 0.16±0.02 5.20±0.39 6.58±0.12 0.33±0.07 3.30±0.36"
O011,"Goat, kidneys 4 0.34±0.03 0.34±0.05 5.50±0.17 6.54±0.34 0.40±0.07 68.76±2.10"
O012,"Goat, tube (small intestine) 3 0.01±0.00 0.11±0.01 0.64±0.14 0.53±0.13 0.21±0.05 1.87±0.10"
O013,"Goat, testis 2 0.15 0.11 1.72 1.58 0.24 2.01"
O014,"Sheep, shoulder 5 0.05±0.01 0.18±0.03 4.53±0.41 0.96±0.10 0.15±0.04 3.16±0.17"
O015,"Sheep, chops 4 0.07±0.01 0.16±0.03 4.94±0.15 1.01±0.10 0.18±0.02 1.61±0.24"
O016,"Sheep, leg 5 0.08±0.02 0.16±0.02 5.25±0.32 1.04±0.11 0.24±0.04 1.81±0.25"
O017,"Sheep, brain 1 0.12 0.21 2.66 1.73 0.33 1.86"
O018,"Sheep, tongue 1 0.15 0.20 2.78 0.35 0.16 2.40"
O019,"Sheep, lungs 2 0.07 0.23 2.75 0.88 0.02 13.89"
O020,"Sheep, heart 1 0.34 0.30 5.43 1.66 0.30 2.17"
O021,"Sheep, liver 4 0.17±0.04 0.35±0.02 15.66±0.44 6.95±0.18 0.26±0.05 206±26.8"
O022,"Sheep, tripe 2 0.02 0.08 0.63 0.20 0.22 1.87"
O023,"Sheep, spleen 1 0.07 0.23 5.42 6.07 0.27 3.19"
O024,"Sheep, kidneys 2 0.35 0.31 5.51 6.22 0.51 46.21"
O025,"Beef, shoulder 6 0.03±0.01 0.12±0.02 5.18±0.21 1.14±0.09 0.48±0.04 8.06±1.30"
O026,"Beef, chops 4 0.02±0.01 0.06±0.01 4.36±0.17 1.27±0.08 0.34±0.03 5.69±0.82"
O027,"Beef, round (leg) 6 0.04±0.01 0.06±0.01 6.30±0.26 0.84±0.12 0.44±0.11 2.11±0.28"
O028,"Beef, brain 4 0.12±0.01 0.13±0.01 1.91±0.48 1.76±0.09 0.25±0.01 5.39±2.10"
O029,"Beef, tongue 4 0.05±0.01 0.13±0.01 2.93±0.05 0.72±0.03 0.19±0.04 10.81±1.33"
O030,"Beef, lungs 3 0.09±0.01 0.12±0.02 3.13±0.05 0.85±0.06 0.23±0.01 6.98±0.78"
O031,"Beef, heart 5 0.24±0.04 0.30±0.05 5.38±0.45 1.55±0.06 0.25±0.07 8.50±1.25"
O032,"Beef, liver 6 0.17±0.03 0.34±0.05 14.01±0.44 9.32±0.03 0.30±0.05 1744±71.2"
O033,"Beef, tripe 5 0.03±0.01 0.08±0.03 1.31±0.12 1.09±0.09 0.23±0.07 1.45±0.19"
O034,"Beef, spleen 6 0.31±0.02 0.25±0.03 7.45±0.43 7.30±0.21 0.26±0.03 3.40±0.88"
O035,"Beef, kidneys 3 0.26±0.04 0.27±0.05 6.52±0.25 2.05±0.18 0.22±0.02 53.68±4.93"
O036,"Calf, shoulder 2 0.10 0.20 6.11 0.98 0.50 9.25"
O037,"Calf, chops 2 0.07 0.17 5.11 0.94 0.37 2.13"
O038,"Calf, round (leg) 2 0.03 0.17 5.97 0.87 0.41 7.81"
O039,"Calf, brain 2 0.07 0.19 3.19 1.61 0.30 1.50"
O040,"Calf, tongue 2 0.11 0.22 4.31 0.79 0.17 5.20"
O041,"Calf, heart 1 0.26 0.29 5.30 2.29 0.41 9.41"
O042,"Calf, liver 1 0.17 0.31 12.98 8.95 0.59 1473"
O043,"Calf, spleen 1 0.09 0.28 7.61 6.83 0.44 3.58"
O044,"Calf, kidneys 2 0.32 0.35 4.16 2.49 0.30 33.48"
O045,"Mithun, shoulder 1 0.04 0.06 6.29 1.31 0.37 1.86"
O046,"Mithun, chops 1 0.20 0.18 4.76 1.62 0.34 1.90"
O047,"Mithun, round (leg) 1 0.02 0.05 5.30 1.36 0.29 1.86"
O048,"Pork, shoulder 6 0.18±0.01 0.10±0.02 4.22±0.43 0.86±0.06 0.41±0.08 6.70±1.09"
O049,"Pork, chops 6 0.30±0.02 0.11±0.02 4.49±0.30 0.72±0.13 0.36±0.10 7.74±1.03"
O050,"Pork, ham 6 0.24±0.02 0.10±0.01 4.59±0.68 0.79±0.06 0.25±0.06 1.51±0.21"
O051,"Pork, lungs 4 0.08±0.02 0.14±0.02 3.11±0.19 1.79±0.20 0.19±0.02 6.36±0.75"
O052,"Pork, heart 4 0.28±0.03 0.30±0.04 5.13±0.18 1.49±0.15 0.30±0.05 4.73±0.80"
O053,"Pork, liver 5 0.16±0.02 0.31±0.05 13.76±0.76 7.93±0.20 0.37±0.16 954±88.6"
O054,"Pork, stomach 1 0.10 0.06 1.90 3.10 0.19 6.87"
O055,"Pork, spleen 3 0.13±0.02 0.27±0.12 7.80±0.43 4.87±0.34 0.22±0.04 5.92±0.49"
O056,"Pork, kidneys 5 0.24±0.14 0.37±0.05 6.46±0.38 2.52±0.27 0.16±0.04 59.61±10.30"
O057,"Pork, tube (small intestine) 1 0.08 0.10 0.90 3.02 0.19 7.84"
O058,"Hare, shoulder 1 0.07 0.27 5.04 0.70 0.28 2.20"
O059,"Hare, chops 1 0.07 0.28 4.85 0.61 0.22 3.85"
O060,"Hare, leg 1 0.08 0.22 5.63 0.64 0.24 1.95"
O061,"Rabbit, shoulder 1 0.03 0.14 4.38 0.69 0.30 1.80"
O062,"Rabbit, chops 1 0.02 0.08 7.54 0.73 0.24 2.10"
O063,"Rabbit, leg 1 0.03 0.10 5.02 0.70 0.26 1.80"
P001,Allathi (Elops machnata) 1 0.08 0.04 3.67 0.72 0.19 12.30
P002,Aluva (Parastromateus niger) 3 0.05±0.01 0.02±0.00 2.35±0.50 0.74±0.12 0.16±0.01 11.32±1.59
P003,Anchovy (Stolephorus indicus) 2 0.03 0.04 0.91 1.21 0.06 11.70
P004,Ari fish (Aprion virescens ) 1 0.06 0.03 3.65 0.23 0.22 6.02
P005,Betki (Lates calcarifer) 1 0.01 0.04 1.54 0.40 0.09 20.79
P006,Black snapper (Macolor niger) 1 0.02 2.89 0.54 0.11 17.72
P007,Bombay duck (Harpadon nehereus) 2 0.03 0.02 0.64 1.48 0.10 27.84
P008,Bommuralu (Muraenesox cinerius) 3 0.05±0.02 0.02±0.00 1.34±1.09 0.64±0.08 0.07±0.02 10.04±0.91
P009,Cat fish (Tachysurus thalassinus) 1 0.05 0.05 1.38 1.24 0.22 11.36
P010,Chakla (Rachycentron canadum) 5 0.06±0.01 0.04±0.02 2.37±0.75 0.67±0.03 0.10±0.01 5.72±1.07
P011,Chappal(Aluterus monoceros ) 1 0.06 0.02 3.95 0.18 0.18 7.76
P012,Chelu (Elagatis bipinnulata) 2 0.06 0.02 2.19 1.07 0.16 6.77
P013,Chembali (Lutjanus quinquelineatus) 1 0.03 0.06 1.80 0.27 0.15 12.21
P014,Eri meen (Pristipomoides filamentosus) 1 0.04 0.03 2.88 0.57 0.19 5.79
P015,Gobro(Epinephelus diacanthus) 2 0.07 0.02 1.27 0.24 0.04 3.02
P016,Guitar fish (Rhinobatus prahli) 1 0.03 0.02 2.01 0.15 0.14 15.32
P017,Hilsa(Tenualosa ilisha) 2 0.01 0.04 2.85 2.33 0.12 28.75
P018,Jallal(Arius sp.) 1 0.02 0.02 3.24 0.91 0.09 6.27
P019,Jathi vela meen(Lethrinus lentjan) 2 0.12 0.02 2.82 0.29 0.07 8.28
P020,Kadal bral(Synodus indicus) 1 0.01 0.06 1.76 0.19 0.09 11.78
P021,Kadali (Nemipterus mesoprion) 1 0.04 0.01 1.86 0.32 0.18 13.17
P022,Kalamaara (Leptomelanosoma indicum) 2 0.06 0.03 2.22 0.65 0.16 6.57
P023,Kalava (Epinephelus coioides) 1 0.06 0.05 2.24 0.22 0.13 11.94
P024,Kanamayya (Lutjanus rivulatus) 2 0.06 0.01 1.22 1.46 0.08 11.67
P025,Kannadi paarai (Alectis indicus) 3 0.04±0.02 0.03±0.00 1.81±0.27 1.07±0.07 0.07±0.01 5.61±1.15
P026,Karimeen (Etroplus suratensis) 1 0.08 0.05 1.15 0.23 0.09 11.99
P027,Karnagawala (Anchoa hepsetus) 1 0.07 0.01 0.98 1.39 0.06 3.77
P028,Kayrai (Thunnus albacores) 2 0.08 0.07 5.18 1.29 0.26 8.84
P029,Kiriyan (Atule mate) 1 0.04 0.13 2.75 1.36 0.12 6.04
P030,Kite fish (Mobula kuhlii) 1 0.04 0.07 2.50 0.45 0.13 13.34
P031,Korka (Terapon jarbua) 1 0.03 0.17 3.42 0.40 0.32 7.51
P032,Kulam paarai (Carangoides fulvoguttatus) 1 0.06 0.01 1.97 0.57 0.22 6.99
P033,Maagaa (Polynemus plebeius) 1 0.02 0.01 0.73 0.40 0.11 6.95
P034,Mackerel(Rastrelliger kanagurta) 3 0.07±0.02 0.10±0.03 2.67±2.00 1.35±0.08 0.10±0.01 7.13±1.12
P035,Manda clathi (Naso reticulatus) 1 0.03 0.02 2.77 1.02 0.09 7.38
P036,Matha (Acanthurus mata) 2 0.05 0.05 2.37 1.40 0.04 11.57
P037,Milk fish(Chanos chanos) 1 0.05 0.07 5.21 1.03 0.08 11.32
P038,Moon fish (Mene maculata) 1 0.07 0.07 1.83 1.72 0.14 7.72
P039,Mullet(Mugil cephalus) 3 0.05±0.02 0.09±0.11 2.52±2.20 1.11±0.06 0.14±0.01 11.89±2.67
P040,Mural (Tylosurus crocodilus) 1 0.06 0.03 2.65 0.37 0.07 11.46
P041,Myil meen(Istiophorus platypterus) 2 0.04 0.04 4.41 0.71 0.12 8.08
P042,Nalla bontha (Epinephelus sp.) 1 0.04 0.01 0.56 0.22 0.08 17.14
P043,Narba(Caranx sexfasciatus) 2 0.05 0.04 1.51 0.75 0.02 13.03
P044,Paarai (Caranx heberi) 1 0.03 0.02 2.86 0.27 0.17 16.12
P045,Padayappa (Canthidermis maculata) 1 0.03 0.05 4.53 0.68 0.07 13.37
P046,Pali kora (Panna microdon) 1 0.03 0.05 0.78 0.43 0.13 8.87
P047,Pambada (Lepturacanthus savala) 2 0.04 0.03 1.96 0.64 0.08 11.63
P048,Pandukopa (Pseudosciaena manchurica) 1 0.04 0.02 0.54 0.42 0.26 16.51
P049,Parava (Lactarius lactarius) 1 0.03 0.03 0.98 0.09 0.15 7.96
P050,Parcus (Psettodes erumei) 1 0.04 0.02 0.88 0.21 0.20 4.88
P051,Parrot fish (Scarus ghobban) 1 0.06 0.02 1.89 1.15 0.13 5.56
P052,Perinkilichai (Pinjalo pinjalo) 1 0.08 0.01 1.48 0.43 0.12 5.11
P053,Phopat (Coryphaena hippurus) 4 0.06±0.02 0.04±0.02 4.28±1.13 1.13±0.06 0.13±0.01 5.02±1.63
P054,Piranha (Pygopritis sp.) 1 0.04 0.05 0.97 1.04 0.07 7.74
P055,"Pomfret, black (Parastromateus niger) 1 0.06 0.02 2.61 0.75 0.08 20.56"
P056,"Pomfret, snub nose (Trachinotus blochii) 2 0.08 0.05 1.94 0.61 0.08 6.51"
P057,"Pomfret, white (Pampus argenteus) 2 0.05 0.03 1.38 1.11 0.13 9.61"
P058,Pranel(Gerres sp.) 1 0.04 0.13 3.37 0.76 0.12 12.51
P059,Pulli paarai(Gnathanodon speciosus) 1 0.05 0.04 1.94 1.13 0.10 13.87
P060,Queen fish(Scomberoides commersonianus) 3 0.06±0.02 0.04±0.03 3.24±1.34 0.63±0.04 0.12±0.00 10.73±1.77
P061,Raai fish (Lobotes surinamensis) 2 0.07 0.02 1.63 0.31 0.11 16.38
P062,Raai vanthu(Epinephelus chlorostigma) 1 0.03 0.01 0.72 0.31 0.11 15.62
P063,Rani (Pink perch) 1 0.01 1.33 0.53 0.08 12.17
P064,"Ray fish, bow head, spotted (Rhina ancylostoma) 1 0.05 0.03 1.99 0.23 0.12 12.44"
P065,Red snapper(Lutjanus argentimaculatus) 1 0.02 0.02 3.14 0.52 0.07 13.86
P066,"Red snapper, small (Priacanthus hamrur) 1 0.06 0.03 3.43 0.96 0.17 9.06"
P067,Sadaya (Platax orbicularis) 1 0.07 0.38 2.45 1.07 0.13 4.59
P068,Salmon (Salmo salar) 1 0.07 0.06 4.45 1.15 0.15 11.36
P069,Sangada (Nemipterus japanicus) 1 0.01 0.02 0.68 0.22 0.10 16.75
P070,Sankata paarai (Caranx ignobilis) 1 0.03 0.06 3.70 1.19 0.18 10.76
P071,Sardine (Sardinella longiceps) 1 0.01 0.06 0.91 0.77 0.14 22.66
P072,Shark (Carcharhinus sorrah) 2 0.03 0.04 2.68 1.15 0.11 8.57
P073,"Shark, hammer head (Sphyrna mokarran) 1 0.02 0.04 2.72 0.66 0.07 20.06"
P074,"Shark, spotted (Stegostoma fasciatum) 1 0.05 0.05 1.02 0.67 0.08 13.23"
P075,Shelavu (Sphyraena jello) 4 0.05±0.01 0.06±0.03 2.10±0.71 0.44±0.05 0.11±0.01 7.90±1.01
P076,Silan (Silonia silondia) 1 0.02 0.07 1.27 0.90 0.12 24.38
P077,Silk fish(Beryx sp.) 1 0.03 0.04 2.24 0.17 0.17 8.02
P078,Silver carp(Hypophthalmichthys molitrix) 1 0.02 0.02 1.87 1.33 0.14 24.62
P079,Sole fish (Cynoglossus arel) 1 0.01 0.02 0.47 0.91 0.07 13.93
P080,Stingray (Dasyatis pastinaca) 1 0.03 0.02 2.74 0.98 0.22 25.59
P081,Tarlava(Drepane punctata) 2 0.04 0.04 2.13 0.25 0.15 13.80
P082,Tholam (Plectorhinchus schotaf) 2 0.04 0.03 2.74 1.22 0.16 8.24
P083,Tilapia (Oreochromis niloticus) 1 0.02 0.18 1.40 0.78 0.18 8.29
P084,Tuna(Euthynnus affinis) 5 0.06±0.02 0.07±0.03 4.73±1.83 1.34±0.13 0.07±0.01 13.74±2.04
P085,"Tuna, striped(Katsuwonus pelamis) 1 0.07 0.15 5.04 1.27 0.12 7.89"
P086,Valava (Chirocentrus nudus) 1 0.13 0.02 0.86 0.61 0.10 14.38
P087,Vanjaram (Scomberomorus commerson) 2 0.03 0.07 3.46 1.22 0.16 15.45
P088,Vela meen (Aprion virescens) 1 0.05 0.04 5.15 0.22 0.10 16.32
P089,Vora (Siganus javus) 2 0.06 0.07 3.72 0.28 0.12 14.80
P090,Whale shark (Galeocerdo cuvier) 1 0.06 0.04 2.90 0.84 0.12 16.05
P091,Xiphinis (Xiphias gladius) 1 0.06 0.05 3.24 0.21 0.07 8.20
P092,"Z.Eggs, Cat fish (Ompok bimaculatus) 1 0.19 1.09 0.83 0.15 20.59"
Q001,Crab (Menippe mercenaria) 1 0.01 0.10 1.66 0.71 0.12 23.04
Q002,"Crab, sea (Portunus sanguinolentus) 1 0.05 0.06 0.97 1.53 0.12 7.74"
Q003,"Lobster, brown (Thenus orientalis) 1 0.01 0.01 0.63 1.44 0.22 11.29"
Q004,"Lobster, king size (Thenus orientalis) 1 0.01 0.02 1.87 1.25 0.16 19.97"
Q005,Mud crab (Scylla tranquebarica) 1 0.06 0.14 0.60 1.30 0.18 13.83
Q006,Oyster (Crassostrea sp.) 1 0.06 0.07 0.71 1.18 0.15 16.12
Q007,"Tiger prawns, brown(Solenocera crassicornis) 1 0.01 0.03 1.03 1.68 0.10 15.37"
Q008,"Tiger Prawns, orange (Penaeus monodon) 1 0.03 0.03 1.18 1.47 0.11 8.07"
R001,"Clam, green shell(Perna viridis) 1 0.06 0.10 0.96 1.14 0.10 9.07"
R002,"Clam, white shell, ribbed (Meretrix meretrix) 1 0.06 0.11 0.90 0.97 0.11 9.00"
R003,Octopus (Octopus vulgaris) 1 0.05 0.05 1.18 0.94 0.09 20.87
R004,"Squid, black (Loligo sp.) 1 0.02 0.04 1.04 0.72 0.24 12.33"
R005,"Squid, hard shell(Sepia pharaonis) 1 0.02 0.02 0.65 1.22 0.04 6.22"
R006,"Squid, red (Loligo duvaucelii) 2 0.03 0.02 0.71 0.95 0.10 13.00"
R007,"Squid, white, small (Uroteuthis duvauceli) 1 0.01 0.03 0.71 0.77 0.12 18.33"
S001,Cat fish (Tandanus tandanus) 2 0.01±0.00 0.07±0.03 1.74±0.26 1.12±0.12 0.12±0.01 13.95±1.68
S002,Catla (Catla catla) 6 0.01±0.00 0.03±0.01 2.21±0.19 1.00±0.05 0.12±0.01 19.26±2.77
S003,Freshwater Eel (Anguilla anguilla) 1 0.31 2.30 1.52 0.11 12.94
S004,Gold fish (Carassius auratus) 2 0.05 1.86 1.13 0.23 24.57
S005,Pangas (Pangasianodon hypophthalmus) 6 0.05±0.01 1.28±0.21 0.66±0.06 0.23±0.02 13.23±3.05
S006,Rohu (Labeo rohita) 6 0.04±0.01 2.33±0.43 1.18±0.07 0.24±0.02 12.63±1.01
S007,Crab (Pachygrapsus sp.) 1 0.01 0.11 1.54 0.79 0.20 17.83
S008,"Prawns, big(Macrobrachium rosenbergii) 1 0.02 1.31 1.74 0.19 18.26"
S009,"Prawns, small(Macrobrachium sp.) 3 0.01 0.03 0.54 1.74 0.21 13.06"
S010,Tiger prawns (Macrobrachium sp.) 2 0.01 0.04 1.28 1.87 0.22 18.75
A001,1 58.67 0.05 0.28 0.04 0.17 1.80
A002,6 53.98±3.38 0.06±0.00 0.22±0.10 0.03±0.01 0.15±0.03 2.50±0.87
A003,Bajra (Pennisetum typhoideum) 6 5.65±0.27 0.10±0.01 1.42±0.20 0.24±0.02 2.85±0.63
A004,Barley (Hordeum vulgare) 6 0.01±0.01 0.01±0.01 1.85±0.79
A005,Jowar (Sorghum vulgare) 6 3.96±0.30 0.04±0.01 0.27±0.03 0.06±0.01 43.82±4.84
A006,"Maize, dry (Zea mays) 6 33.60±2.82 0.21±0.04 1.29±0.17 0.38±0.05 0.05±0.00 0.36±0.03 2.50±0.76"
A007,"Maize, tender, local (Zea mays) 6 42.34±4.28 0.05±0.01 0.40±0.03 0.03±0.01 0.09±0.01 2.00±0.13"
A008,"Maize, tender, sweet (Zea mays) 4 16.94±2.13 0.07±0.00 0.30±0.06 0.03±0.01 0.10±0.01 1.80±0.32"
A009,Quinoa(Chenopodium quinoa) 1 2.08 0.06 2.85 2.39 2.00
A010,Ragi (Eleusine coracana) 5 41.46±3.12 0.09±0.01 0.66±0.06 0.16±0.01 3.00±0.44
A011,Rice flakes (Oryza sativa ) 6 0.05±0.01 0.05±0.01 1.00±0.53
A012,Rice puffed (Oryza sativa ) 6 0.04±0.01 0.04±0.01 1.00±0.42
A013,"Rice, raw, brown (Oryza sativa ) 6 0.62±0.08 0.05±0.02 0.42±0.57 0.03±0.02 0.05±0.02 0.02±0.01 0.69±0.12 2.00±0.83"
A014,"Rice, parboiled, milled (Oryza sativa ) 6 0.06±0.04 0.13±0.12 0.05±0.02 0.09±0.04 1.50±0.50"
A015,"Rice, raw, milled (Oryza sativa ) 6 0.04±0.03 0.06±0.02 0.03±0.02 0.05±0.02 0.06±0.03 1.50±0.40"
A016,Samai (Panicum miliare) 6 3.75±0.80 0.28±0.14 0.67±0.40 0.28±0.09 0.55±0.16 4.47±0.38
A017,Varagu (Paspalum scrobiculatum) 5 0.03±0.01 0.43±0.12 0.19±0.05 0.07±0.02 3.75±0.63
A018,"Wheat flour, refined (Triticum aestivum) 6 6.73±0.96 0.05±0.01 0.02±0.01 0.05±0.01 1.00±0.46"
A019,"Wheat flour, atta (Triticum aestivum) 6 13.43±1.77 0.21±0.09 0.06±0.01 0.06±0.03 0.26±0.09 1.50±0.47"
A020,"Wheat, whole (Triticum aestivum) 6 17.49±3.51 0.60±0.33 0.37±0.12 0.07±0.03 0.77±0.35 1.75±0.26"
A021,"Wheat, bulgur (Triticum aestivum) 6 6.27±0.31 0.20±0.01 0.05±0.02 0.21±0.01 1.50±0.41"
A022,"Wheat, semolina (Triticum aestivum) 6 8.19±0.81 0.16±0.02 0.07±0.02 0.05±0.03 0.20±0.01 1.20±0.48"
A023,"Wheat, vermicelli (Triticum aestivum) 6 4.06±0.35 0.03±0.01 0.03±0.02 0.03±0.01 1.00±0.51"
A024,6 3.21±0.21 0.01±0.01 0.02±0.01 0.01±0.01 1.00±0.52
B001,"Bengal gram, dal (Cicer arietinum) 6 1.75±0.17 0.08±0.01 1.13±0.10 0.03±0.01 0.19±0.01 1.50±0.62"
B002,"Bengal gram, whole (Cicer arietinum) 6 1.93±0.17 1.59±0.07 1.33±0.17 0.08±0.01 1.72±0.07 2.10±0.71"
B003,"Black gram, dal (Phaseolus mungo) 6 8.42±0.19 0.04±0.01 1.29±0.12 0.05±0.01 0.17±0.02 8.30±1.51"
B004,"Black gram, whole (Phaseolus mungo) 6 16.84±2.79 0.09±0.02 1.35±0.10 0.08±0.01 0.23±0.02 10.80±0.92"
B005,"Cowpea, brown (Vigna catjang) 6 0.92±0.02 0.33±0.02 3.50±0.21 2.44±0.22 0.70±0.03 1.75±0.14"
B006,"Cowpea, white (Vigna catjang) 1 0.93 0.32 3.06 2.70 0.65 1.70"
B007,"Field bean, black (Phaseolus vulgaris) 1 4.35 0.24 2.69 0.07 0.51 21.50"
B008,"Field bean, brown (Phaseolus vulgaris) 1 4.24 0.25 2.74 0.06 0.53 20.70"
B009,"Field bean, white (Phaseolus vulgaris) 5 4.26±0.10 0.25±0.02 2.65±0.59 0.07±0.00 0.52±0.06 22.65±1.15"
B010,"Green gram, dal (Vigna radiata) 6 2.05±0.08 0.06±0.01 1.66±0.15 0.23±0.02 8.30±0.85"
B011,"Green gram, whole (Vigna radiata) 6 3.15±0.33 0.13±0.02 2.08±0.22 0.26±0.04 0.33±0.02 12.63±1.23"
B012,"Horse gram, whole (Dolichos biflorus) 6 1.80±0.06 0.06±0.01 2.06±0.16 0.27±0.02 10.24±1.40"
B013,Lentil dal (Lens culinaris) 6 1.31±0.12 0.02±0.01 1.37±0.11 0.23±0.05 0.16±0.01 3.75±0.79
B014,"Lentil whole, brown (Lens culinaris) 6 14.52±1.68 0.03±0.00 1.64±0.18 0.30±0.03 0.19±0.02 7.27±0.69"
B015,"Lentil whole, yellowish (Lens culinaris) 2 17.68 0.03 1.58 0.30 0.19 5.25"
B016,Moth bean (Vigna aconitifolia) 6 9.77±0.17 0.29±0.02 5.04±0.44 0.26±0.02 0.79±0.05 22.75±1.22
B017,"Peas, dry (Pisum sativum) 6 15.21±0.77 0.07±0.01 2.50±0.24 0.32±0.02 11.45±1.24"
B018,"Rajmah, black (Phaseolus vulgaris) 2 27.98 0.05 1.62 0.21 5.05"
B019,"Rajmah, brown (Phaseolus vulgaris) 6 25.82±3.22 0.08±0.02 1.58±0.13 0.23±0.03 5.50±0.85"
B020,"Rajmah, red (Phaseolus vulgaris) 3 26.73±3.93 0.07±0.02 1.56±0.13 0.23±0.01 4.90±0.85"
B021,"Red gram, dal (Cajanus cajan) 6 2.12±0.08 0.13±0.02 0.63±0.09 0.06±0.01 0.19±0.02 42.25±7.70"
B022,"Red gram, whole (Cajanus cajan) 6 2.78±0.05 0.65±0.07 1.53±0.31 0.11±0.02 0.80±0.06 91.83±7.96"
B023,Ricebean (Vigna umbellata) 1 8.26 0.90 1.43 0.05 0.18 1.06 21.85
B024,"Soybean, brown (Glycine max) 6 66.22±5.10 1.04±0.04 2.28±0.18 0.58±0.10 0.05±0.01 1.29±0.04 45.80±8.48"
B025,"Soybean, white (Glycine max) 1 69.81 1.06 2.50 0.30 0.04 1.33 46.20"
C001,Agathi leaves (Sesbania grandiflora) 1 4.02 1.48 0.22 0.18 0.60 0.18 1.77 269
C002,6 16.01±2.74 0.41±0.05 0.26±0.10 0.44±0.05 280±15.0
C003,1 15.10 0.44 0.21 0.46 312
C004,4 15.25±1.37 0.42±0.10 0.25±0.05 0.45±0.10 284±9.4
C005,4 15.23±0.28 0.28±0.02 0.03±0.01 0.28±0.02 443±3.6
C006,2 15.04 0.28 0.04 0.28 448
C007,Basella leaves (Basella alba) 2 9.18 0.15 0.04 0.03 0.16 236
C008,Bathua leaves (Chenopodium album) 2 1.01 0.25 0.25 224
C009,Beet greens (Beta vulgaris) 6 1.65±0.52 0.15±0.03 0.17±0.05 0.21±0.03 69.45±5.24
C010,"Betel leaves, big (Kolkata) (Piper betle) 6 3.78±0.40 0.04±0.01 0.05±0.01 0.02±0.01 0.05±0.01 207±10.9"
C011,"Betel leaves, small (Piper betle) 4 2.27±0.25 0.02±0.01 0.05±0.00 0.02±0.00 0.03±0.01 204±4.9"
C012,1 0.26 0.21 0.21 23.60
C013,"Cabbage, Chinese (Brassica rupa) 1 0.39 0.25 0.25 111"
C014,1 0.18 0.20 0.20 125
